id,reporter_id,target_id,subscription_id,type,status,created_at,resolved_at,resolution,type_clean,self_complaint,is_dupe_complaint
729,576,1010,24,subscription_inactive,closed,2021-06-20 13:22:58,2022-04-28 06:37:39,refunded,subscription_inactive,False,False
160,170,901,103,fraud_suspicion,resolved,2021-06-20 09:12:55,2022-01-29 01:38:33,,fraud_suspicion,False,False
247,977,1451,164,accès refusé,open,2021-06-20 01:31:04,,,access_denied,False,False
1182,849,1804,324,wrong_credentials,in_progress,2021-06-19 08:47:54,,,wrong_credentials,False,False
462,1073,1701,351,access_denied,in_progress,2021-06-18 04:31:02,,,access_denied,False,False
500,1657,1506,254,billing_issue,open,2021-06-18 02:04:54,,,billing_issue,False,False
401,702,1620,166,wrong_credentials,open,2021-06-17 09:57:38,,,wrong_credentials,False,False
192,1447,1786,343,subscription_inactive,resolved,2021-06-15 07:14:53,2022-11-10 19:40:15,,subscription_inactive,False,False
940,1079,446,188,access_denied,in_progress,2021-06-15 06:15:24,,,access_denied,False,False
383,912,1542,239,accès refusé,closed,2021-06-13 18:52:36,2022-02-27 12:52:57,,access_denied,False,False
141,1672,1726,376,accès refusé,resolved,2021-06-12 03:06:18,2025-02-12 05:40:34,no_action,access_denied,False,False
5,327,609,289,access_denied,closed,2021-06-11 13:01:44,2021-10-31 06:56:01,refunded,access_denied,False,False
1063,781,1532,347,accès refusé,open,2021-06-05 16:56:39,,,access_denied,False,False
219,414,1809,336,accès refusé,in_progress,2021-06-05 02:20:55,,,access_denied,False,False
1101,1272,1798,50,owner_unresponsive,resolved,2021-06-04 21:15:35,2022-08-15 07:23:18,,owner_unresponsive,False,False
858,840,1097,258,subscription_inactive,open,2021-06-03 01:45:33,,,subscription_inactive,False,False
87,1604,1761,228,access_denied,escalated,2021-06-03 00:51:03,,,access_denied,False,False
390,51,1527,228,billing_issue,open,2021-05-26 10:34:36,,,billing_issue,False,False
436,858,476,359,other,resolved,2021-05-26 10:01:15,2023-08-04 11:08:19,owner_warned,other,False,False
241,439,157,114,subscription_inactive,escalated,2021-05-22 13:07:20,,,subscription_inactive,False,False
131,1835,1183,184,other,in_progress,2021-05-20 07:32:11,,,other,False,False
584,1408,12,29,accès refusé,open,2021-05-19 23:25:17,,,access_denied,False,False
415,294,1605,303,owner_unresponsive,in_progress,2021-05-16 05:52:50,,,owner_unresponsive,False,False
322,850,1570,336,fraud_suspicion,resolved,2021-05-15 10:11:48,2022-04-01 05:53:55,,fraud_suspicion,False,False
403,168,462,34,subscription_inactive,open,2021-05-13 13:49:55,,,subscription_inactive,False,False
851,414,1982,336,other,in_progress,2021-05-09 19:49:10,,,other,False,False
701,472,362,87,access_denied,in_progress,2021-05-08 18:41:33,,,access_denied,False,False
1037,621,1873,110,fraud_suspicion,resolved,2021-05-05 13:17:19,2025-02-05 16:22:13,refunded,fraud_suspicion,False,False
223,543,1587,276,subscription_inactive,resolved,2021-05-03 21:19:29,2024-04-26 04:33:30,account_banned,subscription_inactive,False,False
407,542,785,295,accès refusé,in_progress,2021-05-03 12:45:08,,,access_denied,False,False
777,1618,1500,385,wrong_credentials,open,2021-05-01 06:15:37,,,wrong_credentials,False,False
760,669,1217,140,other,resolved,2021-05-01 05:51:55,2022-04-21 23:08:45,subscriber_replaced,other,False,False
112,672,1624,216,accès refusé,resolved,2021-04-29 22:29:41,2025-05-09 14:56:40,refunded,access_denied,False,False
159,1357,1331,355,access_denied,resolved,2021-04-29 04:46:41,2023-11-02 06:57:57,owner_warned,access_denied,False,False
145,159,605,183,other,resolved,2021-04-28 21:01:13,2021-04-14 21:01:13,refunded,other,False,False
656,1316,818,89,wrong_credentials,resolved,2021-04-28 05:53:52,2022-07-01 16:48:28,,wrong_credentials,False,False
1056,167,1670,99,access_denied,escalated,2021-04-26 17:43:31,,,access_denied,False,False
589,1809,1884,149,owner_unresponsive,open,2021-04-26 09:30:12,,,owner_unresponsive,False,False
522,1983,1016,38,other,in_progress,2021-04-26 04:04:04,,,other,False,False
1156,125,782,292,subscription_inactive,resolved,2021-04-25 11:12:52,2024-06-29 22:30:33,account_banned,subscription_inactive,False,False
236,1297,636,376,access_denied,escalated,2021-04-24 04:46:57,,,access_denied,False,False
47,1073,1295,394,access_denied,resolved,2021-04-22 14:38:20,2021-07-06 23:28:38,,access_denied,False,False
758,1336,512,248,billing_issue,open,2021-04-16 05:31:45,,,billing_issue,False,False
833,568,208,385,subscription_inactive,resolved,2021-04-15 04:35:54,2023-02-10 23:54:36,,subscription_inactive,False,False
848,1669,323,97,other,open,2021-04-15 04:23:03,,,other,False,False
287,93,1108,362,owner_unresponsive,resolved,2021-04-14 04:07:24,2024-05-14 23:01:35,,owner_unresponsive,False,False
491,230,798,237,owner_unresponsive,resolved,2021-04-13 05:46:39,2025-01-04 13:53:40,no_action,owner_unresponsive,False,False
480,404,1673,25,billing_issue,resolved,2021-04-12 21:25:22,2021-03-26 21:25:22,,billing_issue,False,False
510,1942,154,370,wrong_credentials,escalated,2021-04-12 07:43:35,,,wrong_credentials,False,False
204,389,1568,123,accès refusé,resolved,2021-04-11 20:45:54,2023-01-06 11:46:23,,access_denied,False,False
1021,518,582,248,owner_unresponsive,resolved,2021-04-11 10:44:03,2021-05-17 17:31:58,,owner_unresponsive,False,False
1157,611,1742,99,wrong_credentials,in_progress,2021-04-11 10:36:04,,,wrong_credentials,False,False
1138,1517,87,73,access_denied,open,2021-04-08 08:44:37,,,access_denied,False,False
167,1045,1908,353,wrong_credentials,in_progress,2021-04-07 08:08:38,,,wrong_credentials,False,False
483,360,569,268,billing_issue,open,2021-04-07 06:29:26,,,billing_issue,False,False
699,880,193,227,wrong_credentials,resolved,2021-04-06 15:52:11,2024-10-11 17:49:59,refunded,wrong_credentials,False,False
209,1119,1956,380,subscription_inactive,resolved,2021-04-03 20:43:15,2023-08-14 01:19:31,no_action,subscription_inactive,False,False
632,850,1763,336,access_denied,open,2021-03-31 22:15:49,,,access_denied,False,False
747,1097,1208,86,access_denied,closed,2021-03-30 16:22:13,2022-09-13 06:59:44,,access_denied,False,False
754,780,1131,86,wrong_credentials,in_progress,2021-03-30 05:02:21,,,wrong_credentials,False,False
187,1267,1385,315,other,escalated,2021-03-30 04:45:22,,,other,False,False
638,1830,235,188,fraud_suspicion,open,2021-03-25 04:24:35,,,fraud_suspicion,False,False
432,1032,651,278,billing_issue,resolved,2021-03-23 19:45:23,2022-06-27 21:55:00,account_banned,billing_issue,False,False
21,1825,141,97,other,open,2021-03-21 12:01:38,,,other,False,False
519,1307,797,290,other,closed,2021-03-19 03:21:24,2025-02-28 19:40:19,,other,False,False
386,551,883,289,accès refusé,in_progress,2021-03-18 08:41:36,,,access_denied,False,False
975,658,772,384,access_denied,open,2021-03-18 07:46:50,,,access_denied,False,False
856,1543,1447,40,other,open,2021-03-16 17:31:10,,,other,False,False
1106,793,700,135,billing_issue,in_progress,2021-03-16 00:16:51,,,billing_issue,False,False
1131,1046,1822,178,billing_issue,closed,2021-03-14 08:16:11,2022-08-13 04:24:58,owner_warned,billing_issue,False,False
40,1917,720,350,access_denied,in_progress,2021-03-14 02:09:02,,,access_denied,False,False
659,744,1140,353,access_denied,resolved,2021-03-13 00:59:06,2022-02-24 16:31:52,subscriber_replaced,access_denied,False,False
962,1330,215,259,access_denied,escalated,2021-03-12 18:59:31,,,access_denied,False,False
62,45,1062,63,other,open,2021-03-11 21:57:54,,,other,False,False
795,1665,797,369,subscription_inactive,escalated,2021-03-11 18:21:50,,,subscription_inactive,False,False
1164,1248,1248,136,access_denied,resolved,2021-03-10 04:39:38,2023-12-08 23:46:30,subscriber_replaced,access_denied,True,False
1196,1625,255,151,access_denied,closed,2021-03-08 03:57:58,2021-08-18 01:52:07,no_action,access_denied,False,False
974,1817,845,393,access_denied,open,2021-03-06 19:38:10,,,access_denied,False,False
583,186,338,82,subscription_inactive,open,2021-03-06 08:32:54,,,subscription_inactive,False,False
101,811,830,235,other,in_progress,2021-03-04 17:10:13,,,other,False,False
340,618,1374,66,access_denied,resolved,2021-03-04 04:36:35,2023-01-10 06:42:05,account_banned,access_denied,False,False
1010,1981,1110,100,accès refusé,escalated,2021-03-03 14:44:07,,,access_denied,False,False
318,1273,212,140,owner_unresponsive,escalated,2021-02-28 16:33:58,,,owner_unresponsive,False,False
766,796,310,372,owner_unresponsive,resolved,2021-02-19 15:54:44,2024-05-23 14:06:10,,owner_unresponsive,False,False
1072,1631,1034,59,accès refusé,in_progress,2021-02-18 04:52:55,,,access_denied,False,False
1148,987,1483,132,owner_unresponsive,resolved,2021-02-16 20:51:56,2023-08-29 10:54:06,no_action,owner_unresponsive,False,False
499,1204,254,81,access_denied,resolved,2021-02-16 12:52:04,2022-08-07 01:40:31,,access_denied,False,False
771,1875,1237,71,access_denied,escalated,2021-02-15 16:43:34,,,access_denied,False,False
282,704,371,154,access_denied,closed,2021-02-11 06:59:50,2022-10-10 06:00:28,subscriber_replaced,access_denied,False,False
711,1487,1989,398,billing_issue,open,2021-02-10 19:21:35,,,billing_issue,False,False
376,1245,1687,188,owner_unresponsive,in_progress,2021-02-09 00:32:47,,,owner_unresponsive,False,False
927,634,14,258,accès refusé,escalated,2021-02-07 22:26:27,,,access_denied,False,False
1125,1497,702,305,owner_unresponsive,in_progress,2021-02-07 08:10:16,,,owner_unresponsive,False,False
46,228,1425,323,access_denied,escalated,2021-02-07 06:41:12,,,access_denied,False,False
34,1970,1210,233,other,escalated,2021-02-05 17:26:04,,,other,False,False
1199,1496,626,233,subscription_inactive,in_progress,2021-02-01 23:49:36,,,subscription_inactive,False,False
730,1720,1720,377,accès refusé,closed,2021-01-31 03:05:48,2023-12-13 04:31:44,refunded,access_denied,True,False
85,442,1213,152,fraud_suspicion,escalated,2021-01-29 02:41:53,,,fraud_suspicion,False,False
966,238,1767,365,other,in_progress,2021-01-29 00:48:26,,,other,False,False
925,580,978,186,fraud_suspicion,in_progress,2021-01-27 08:48:05,,,fraud_suspicion,False,False
806,1759,1372,291,fraud_suspicion,resolved,2021-01-26 19:43:32,2021-03-27 17:06:18,subscriber_replaced,fraud_suspicion,False,False
913,1967,323,56,access_denied,resolved,2021-01-25 21:00:42,2023-01-14 09:42:18,,access_denied,False,False
899,287,1105,219,subscription_inactive,resolved,2021-01-25 04:57:20,2021-04-20 16:18:59,owner_warned,subscription_inactive,False,False
593,1614,1793,327,wrong_credentials,open,2021-01-22 21:22:04,,,wrong_credentials,False,False
50,1224,1831,84,billing_issue,resolved,2021-01-21 05:38:01,2023-09-02 06:19:16,,billing_issue,False,False
986,200,1721,128,owner_unresponsive,open,2021-01-20 14:52:26,,,owner_unresponsive,False,False
526,1651,1002,238,subscription_inactive,open,2021-01-17 13:50:37,,,subscription_inactive,False,False
330,1231,1279,327,fraud_suspicion,open,2021-01-17 09:48:18,,,fraud_suspicion,False,False
698,206,504,128,other,open,2021-01-14 05:03:21,,,other,False,False
1112,231,256,324,access_denied,resolved,2021-01-08 22:37:02,2025-04-13 06:56:09,refunded,access_denied,False,False
23,1248,688,136,wrong_credentials,resolved,2021-01-08 05:39:47,2023-08-04 16:16:32,account_banned,wrong_credentials,False,False
1094,416,868,234,access_denied,closed,2021-01-08 03:33:34,2021-10-12 17:13:45,refunded,access_denied,False,False
710,1029,1238,17,wrong_credentials,open,2021-01-07 20:01:43,2022-12-09 09:06:42,no_action,wrong_credentials,False,False
1062,771,645,63,other,resolved,2021-01-06 10:46:09,2021-07-05 14:19:07,,other,False,False
870,493,1741,235,access_denied,open,2021-01-05 04:27:25,,,access_denied,False,False
396,880,1824,227,access_denied,closed,2021-01-04 17:28:05,2021-11-13 23:44:14,no_action,access_denied,False,False
768,790,1066,237,accès refusé,escalated,2021-01-04 09:22:59,,,access_denied,False,False
